sentid	sentence	English	Spanish
architect.student.0.neutral.txt	The student set up a meeting with the architect to view their blueprints for inspiration.	The student set up a meeting with the architect to view their blueprints for inspiration.	El estudiante organizó una reunión con el arquitecto para ver sus planos en busca de inspiración.
architect.someone.0.male.txt	Someone set up a meeting with the architect to view his blueprints for inspiration.	Someone set up a meeting with the architect to view his blueprints for inspiration.	Alguien organizó una reunión con el arquitecto para ver sus planos en busca de inspiración.
architect.someone.0.female.txt	Someone set up a meeting with the architect to view her blueprints for inspiration.	Someone set up a meeting with the architect to view her blueprints for inspiration.	Alguien organizó una reunión con el arquitecto para ver sus planos en busca de inspiración.
architect.someone.0.neutral.txt	Someone set up a meeting with the architect to view their blueprints for inspiration.	Someone set up a meeting with the architect to view their blueprints for inspiration.	Alguien organizó una reunión con el arquitecto para ver sus planos en busca de inspiración.
hairdresser.client.0.male.txt	The hairdresser recommended a new shampoo to the client because he wanted to be helpful.	The hairdresser recommended a new shampoo to the client because he wanted to be helpful.	El peluquero recomendó un nuevo champú al cliente porque quería ser útil.
hairdresser.client.0.female.txt	The hairdresser recommended a new shampoo to the client because she wanted to be helpful.	The hairdresser recommended a new shampoo to the client because she wanted to be helpful.	La peluquera recomendó un nuevo champú a la cliente porque quería ser útil.
hairdresser.client.0.neutral.txt	The hairdresser recommended a new shampoo to the client because they wanted to be helpful.	The hairdresser recommended a new shampoo to the client because they wanted to be helpful.	El peluquero recomendó un nuevo champú al cliente porque quería ser útil.
hairdresser.someone.0.male.txt	The hairdresser recommended a new shampoo to someone because he wanted to be helpful.	The hairdresser recommended a new shampoo to someone because he wanted to be helpful.	El peluquero le recomendó un champú nuevo a alguien porque quería ser útil.
hairdresser.someone.0.female.txt	The hairdresser recommended a new shampoo to someone because she wanted to be helpful.	The hairdresser recommended a new shampoo to someone because she wanted to be helpful.	La peluquera le recomendó un champú nuevo a alguien porque quería ser útil.
hairdresser.someone.0.neutral.txt	The hairdresser recommended a new shampoo to someone because they wanted to be helpful.	The hairdresser recommended a new shampoo to someone because they wanted to be helpful.	El peluquero recomendó un champú nuevo a alguien porque quería ser útil.
hairdresser.client.1.male.txt	The hairdresser recommended a new shampoo to the client because he wanted to try something different.	The hairdresser recommended a new shampoo to the client because he wanted to try something different.	El peluquero recomendó un nuevo champú al cliente porque quería probar algo diferente.
hairdresser.client.1.female.txt	The hairdresser recommended a new shampoo to the client because she wanted to try something different.	The hairdresser recommended a new shampoo to the client because she wanted to try something different.	La peluquera recomendó un nuevo champú a la cliente porque quería probar algo diferente.
hairdresser.client.1.neutral.txt	The hairdresser recommended a new shampoo to the client because they wanted to try something different.	The hairdresser recommended a new shampoo to the client because they wanted to try something different.	El peluquero recomendó un nuevo champú al cliente porque quería probar algo diferente.
hairdresser.someone.1.male.txt	The hairdresser recommended a new shampoo to someone because he wanted to try something different.	The hairdresser recommended a new shampoo to someone because he wanted to try something different.	El peluquero recomendó un champú nuevo a alguien porque quería probar algo diferente.
hairdresser.someone.1.female.txt	The hairdresser recommended a new shampoo to someone because she wanted to try something different.	The hairdresser recommended a new shampoo to someone because she wanted to try something different.	La peluquera recomendó un champú nuevo a alguien porque quería probar algo diferente.
hairdresser.someone.1.neutral.txt	The hairdresser recommended a new shampoo to someone because they wanted to try something different.	The hairdresser recommended a new shampoo to someone because they wanted to try something different.	El peluquero recomendó un champú nuevo a alguien porque quería probar algo diferente.
baker.customer.1.male.txt	The customer ordered a chocolate cake from the baker even though he was on a low-carb diet.	The customer ordered a chocolate cake from the baker even though he was on a low-carb diet.	El cliente le pidió al panadero un pastel de chocolate a pesar de que estaba en una dieta baja en carbohidratos.
